Delivered_On_Time,Delay_Status,Delay_Binary,Customer_rating,Customer_care_calls,Discount_offered,Weight_in_gms,Weight_Discount,HighDiscount_LowRating,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium
1,On Time,0,3,4,6,1659,9954,0,0,0,0,1,0,1,1,0
1,On Time,0,2,5,49,3236,158564,1,0,0,1,0,0,1,0,1
1,On Time,0,2,3,4,1681,6724,0,0,0,0,1,0,1,0,1
1,On Time,0,5,3,61,3642,222162,0,0,0,0,0,0,1,0,1
1,On Time,0,3,4,29,3141,91089,0,1,0,0,0,0,1,0,0
1,On Time,0,2,6,62,1936,120032,1,0,1,0,0,0,1,1,0
1,On Time,0,2,3,39,2099,81861,1,0,0,0,1,0,1,0,1
1,On Time,0,4,3,15,1354,20310,0,0,0,1,0,0,1,0,0
1,On Time,0,3,3,8,1074,8592,0,0,0,0,1,0,1,1,0
1,On Time,0,5,3,3,1403,4209,0,0,0,0,0,0,1,1,0
1,On Time,0,5,3,19,2173,41287,0,1,0,0,0,0,1,0,1
1,On Time,0,3,4,2,1399,2798,0,0,1,0,0,0,1,1,0
1,On Time,0,5,4,18,1808,32544,0,0,0,0,1,0,1,0,1
1,On Time,0,5,4,38,3031,115178,0,0,0,1,0,0,1,1,0
1,On Time,0,1,5,19,1420,26980,0,0,0,0,1,0,1,0,1
1,On Time,0,1,5,19,3007,57133,0,0,0,0,0,0,1,1,0
1,On Time,0,5,3,53,3275,173575,0,1,0,0,0,0,1,1,0
1,On Time,0,3,2,45,1965,88425,0,0,1,0,0,0,1,1,0
1,On Time,0,3,5,21,2053,43113,0,0,0,0,1,0,1,0,1
1,On Time,0,5,3,43,1282,55126,0,0,0,1,0,0,1,1,0
1,On Time,0,2,3,5,2040,10200,0,0,0,0,1,0,1,0,1
1,On Time,0,4,3,54,1778,96012,0,0,0,0,0,0,1,1,0
1,On Time,0,2,5,59,2885,170215,1,1,0,0,0,0,1,1,0
1,On Time,0,4,5,45,3501,157545,0,0,1,0,0,0,1,1,0
1,On Time,0,5,4,40,1270,50800,0,0,0,0,1,0,1,1,0
1,On Time,0,3,4,23,3123,71829,0,0,0,1,0,1,0,0,0
1,On Time,0,5,2,57,2896,165072,0,0,0,0,1,1,0,0,1
1,On Time,0,1,3,42,3698,155316,1,0,0,0,0,1,0,0,1
1,On Time,0,2,5,7,1855,12985,0,1,0,0,0,1,0,1,0
1,On Time,0,3,4,62,2587,160394,0,0,1,0,0,1,0,1,0
1,On Time,0,2,4,20,1705,34100,0,0,0,0,1,1,0,1,0
1,On Time,0,1,4,20,2154,43080,0,0,0,1,0,1,0,1,0
1,On Time,0,1,4,63,1573,99099,1,0,0,0,1,1,0,0,1
1,On Time,0,4,4,13,1614,20982,0,0,0,0,0,1,0,0,1
1,On Time,0,4,5,20,1765,35300,0,1,0,0,0,1,0,1,0
1,On Time,0,2,3,33,2321,76593,1,0,1,0,0,1,0,1,0
1,On Time,0,4,4,29,3251,94279,0,0,0,0,1,1,0,1,0
1,On Time,0,4,3,10,2728,27280,0,0,0,1,0,1,0,1,0
1,On Time,0,1,2,53,1036,54908,1,0,0,0,1,1,0,1,0
1,On Time,0,3,4,58,1453,84274,0,0,0,0,0,1,0,1,0
1,On Time,0,1,3,40,3773,150920,1,1,0,0,0,1,0,0,0
1,On Time,0,3,4,51,1965,100215,0,0,1,0,0,1,0,1,0
1,On Time,0,2,3,19,2992,56848,0,0,0,0,1,1,0,0,0
1,On Time,0,2,3,49,2791,136759,1,0,0,1,0,1,0,1,0
1,On Time,0,2,4,36,3836,138096,1,0,0,0,1,1,0,0,1
1,On Time,0,3,5,50,2003,100150,0,0,0,0,0,1,0,0,1
1,On Time,0,2,2,56,1494,83664,1,1,0,0,0,1,0,1,0
1,On Time,0,1,4,23,1193,27439,0,0,1,0,0,0,0,1,0
1,On Time,0,5,4,65,2267,147355,0,0,0,0,1,0,0,0,1
1,On Time,0,2,3,43,3339,143577,1,0,0,1,0,0,0,0,1
1,On Time,0,5,2,3,1832,5496,0,0,0,0,1,0,0,0,1
1,On Time,0,2,3,5,3861,19305,0,0,0,0,0,0,0,0,1
1,On Time,0,4,3,14,3528,49392,0,1,0,0,0,0,0,0,1
1,On Time,0,3,4,12,1396,16752,0,0,1,0,0,0,0,0,1
1,On Time,0,1,4,32,3066,98112,1,0,0,0,1,0,0,1,0
1,On Time,0,1,2,15,2745,41175,0,0,0,1,0,0,0,1,0
1,On Time,0,2,3,27,1814,48978,0,0,0,0,1,0,0,1,0
1,On Time,0,3,4,33,1330,43890,0,0,0,0,0,0,0,1,0
1,On Time,0,5,5,63,1218,76734,0,1,0,0,0,0,0,1,0
1,On Time,0,2,5,48,1517,72816,1,0,1,0,0,0,0,1,0
1,On Time,0,2,4,43,1714,73702,1,0,0,0,1,0,0,1,0
1,On Time,0,1,3,58,2544,147552,1,0,0,1,0,0,0,0,1
1,On Time,0,2,4,24,2405,57720,0,0,0,0,1,0,0,0,1
1,On Time,0,2,3,7,1933,13531,0,0,0,0,0,0,0,1,0
1,On Time,0,4,4,45,3776,169920,0,1,0,0,0,0,0,0,1
1,On Time,0,1,4,34,3813,129642,1,0,1,0,0,0,0,1,0
1,On Time,0,3,4,57,1911,108927,0,0,0,0,1,0,0,0,1
1,On Time,0,4,3,52,1755,91260,0,0,0,1,0,0,0,0,1
1,On Time,0,4,5,40,3303,132120,0,0,0,0,1,0,0,1,0
1,On Time,0,2,2,19,1806,34314,0,0,0,0,0,0,1,1,0
1,On Time,0,1,5,27,3569,96363,0,1,0,0,0,0,1,0,1
1,On Time,0,5,5,45,2018,90810,0,0,1,0,0,0,1,1,0
1,On Time,0,2,4,22,1294,28468,0,0,0,0,1,0,1,1,0
1,On Time,0,4,6,44,2064,90816,0,0,0,1,0,0,1,1,0
1,On Time,0,2,4,48,2953,141744,1,0,0,0,1,0,1,0,1
1,On Time,0,1,4,43,2643,113649,1,0,0,0,0,0,1,1,0
1,On Time,0,1,3,22,1846,40612,0,1,0,0,0,0,1,0,0
1,On Time,0,4,5,20,3632,72640,0,0,1,0,0,0,1,1,0
1,On Time,0,2,5,15,2153,32295,0,0,0,0,1,0,1,0,1
1,On Time,0,5,3,48,2841,136368,0,0,0,1,0,0,1,0,1
1,On Time,0,3,3,58,1269,73602,0,0,0,0,1,0,1,1,0
1,On Time,0,5,3,23,2426,55798,0,0,0,0,0,0,1,0,0
1,On Time,0,3,5,45,2628,118260,0,1,0,0,0,0,1,0,0
1,On Time,0,3,4,48,2805,134640,0,0,1,0,0,0,1,0,1
1,On Time,0,4,4,35,2596,90860,0,0,0,0,1,0,1,0,1
1,On Time,0,3,3,19,1366,25954,0,0,0,1,0,0,1,1,0
1,On Time,0,4,4,18,2955,53190,0,0,0,0,1,0,1,0,1
1,On Time,0,4,4,51,1691,86241,0,0,0,0,0,0,1,0,1
1,On Time,0,4,3,3,2169,6507,0,1,0,0,0,0,1,0,1
1,On Time,0,1,3,19,3018,57342,0,0,1,0,0,0,1,1,0
1,On Time,0,3,4,22,1248,27456,0,0,0,0,1,0,1,1,0
1,On Time,0,4,4,55,2782,153010,0,0,0,1,0,0,1,0,1
1,On Time,0,3,2,34,3355,114070,0,0,0,0,1,0,1,1,0
1,On Time,0,2,3,53,1390,73670,1,0,0,0,0,0,1,0,1
1,On Time,0,1,4,23,2726,62698,0,1,0,0,0,0,1,0,1
1,On Time,0,5,4,53,1467,77751,0,0,1,0,0,0,1,1,0
1,On Time,0,1,4,54,1178,63612,1,0,0,0,1,0,1,0,1
1,On Time,0,3,3,17,3153,53601,0,0,0,1,0,0,1,0,0
1,On Time,0,4,3,15,1429,21435,0,0,0,0,1,0,1,1,0
1,On Time,0,2,3,52,1991,103532,1,0,0,0,0,0,1,1,0
1,On Time,0,2,5,26,1526,39676,0,1,0,0,0,0,1,1,0
1,On Time,0,1,4,18,3940,70920,0,0,1,0,0,0,1,0,1
1,On Time,0,4,3,43,2620,112660,0,0,0,0,1,0,1,1,0
1,On Time,0,4,3,1,2703,2703,0,0,0,1,0,0,1,1,0
1,On Time,0,2,4,40,3111,124440,1,0,0,0,1,0,1,0,1
1,On Time,0,2,5,24,3139,75336,0,0,0,0,0,0,1,0,1
1,On Time,0,2,3,15,1318,19770,0,1,0,0,0,0,1,1,0
1,On Time,0,5,3,2,1043,2086,0,0,1,0,0,0,1,0,1
1,On Time,0,4,4,2,1175,2350,0,0,0,0,1,0,1,0,1
1,On Time,0,5,3,10,2277,22770,0,0,0,1,0,0,1,0,1
1,On Time,0,5,3,2,3459,6918,0,0,0,0,1,0,1,1,0
1,On Time,0,1,4,61,1770,107970,1,0,0,0,0,0,1,1,0
1,On Time,0,3,4,8,3318,26544,0,1,0,0,0,0,1,0,1
1,On Time,0,2,2,9,3413,30717,0,0,1,0,0,0,1,1,0
1,On Time,0,1,3,39,1525,59475,1,0,0,0,1,0,1,0,1
1,On Time,0,3,4,10,2093,20930,0,0,0,1,0,0,1,0,1
1,On Time,0,5,4,59,1092,64428,0,0,0,0,1,0,1,1,0
1,On Time,0,2,4,26,1863,48438,0,0,0,0,0,0,1,0,1
1,On Time,0,4,3,41,3973,162893,0,1,0,0,0,0,1,0,0
1,On Time,0,4,3,24,1594,38256,0,0,1,0,0,0,1,1,0
1,On Time,0,5,3,56,1113,62328,0,0,0,0,1,0,1,1,0
1,On Time,0,4,5,13,1317,17121,0,0,0,1,0,0,1,1,0
1,On Time,0,5,4,46,3181,146326,0,0,0,0,1,0,1,0,1
1,On Time,0,3,3,25,2141,53525,0,0,0,0,0,0,1,1,0
1,On Time,0,2,3,50,3562,178100,1,1,0,0,0,0,1,1,0
1,On Time,0,3,4,30,2062,61860,0,0,1,0,0,0,1,0,1
1,On Time,0,5,5,9,2236,20124,0,0,0,0,1,0,1,0,1
1,On Time,0,1,3,25,1498,37450,0,0,0,1,0,0,1,1,0
1,On Time,0,1,4,56,1811,101416,1,0,0,0,1,0,1,1,0
1,On Time,0,5,7,46,1550,71300,0,0,0,0,0,0,1,1,0
1,On Time,0,3,3,5,3065,15325,0,1,0,0,0,0,1,1,0
1,On Time,0,1,2,15,1996,29940,0,0,1,0,0,0,1,1,0
1,On Time,0,4,5,34,2627,89318,0,0,0,0,1,0,1,1,0
1,On Time,0,4,3,51,1524,77724,0,0,0,1,0,0,1,0,1
1,On Time,0,4,5,47,2240,105280,0,0,0,0,1,0,1,1,0
1,On Time,0,1,5,16,1526,24416,0,0,0,0,0,0,1,0,1
1,On Time,0,1,3,45,2224,100080,1,1,0,0,0,0,1,1,0
1,On Time,0,2,4,12,2273,27276,0,0,1,0,0,0,1,1,0
1,On Time,0,4,4,9,3075,27675,0,0,0,0,1,0,1,1,0
1,On Time,0,5,5,27,3957,106839,0,0,0,1,0,0,1,1,0
1,On Time,0,1,5,47,2657,124879,1,0,0,0,1,0,1,1,0
1,On Time,0,4,3,33,2021,66693,0,0,0,0,0,0,1,1,0
1,On Time,0,2,3,10,1641,16410,0,1,0,0,0,0,1,1,0
1,On Time,0,4,3,43,2903,124829,0,0,1,0,0,0,1,0,1
1,On Time,0,2,3,30,1986,59580,0,0,0,0,1,0,1,1,0
1,On Time,0,3,5,14,1045,14630,0,0,0,1,0,0,1,1,0
1,On Time,0,1,3,39,2696,105144,1,0,0,0,1,0,1,1,0
1,On Time,0,4,4,35,1421,49735,0,0,0,0,0,0,1,0,1
1,On Time,0,3,5,3,2923,8769,0,1,0,0,0,0,1,0,1
1,On Time,0,5,4,36,2497,89892,0,0,1,0,0,0,1,0,1
1,On Time,0,2,5,14,2984,41776,0,0,0,0,1,0,1,1,0
1,On Time,0,2,3,46,3642,167532,1,0,0,1,0,0,1,1,0
1,On Time,0,2,5,65,1667,108355,1,0,0,0,1,0,1,0,1
1,On Time,0,4,5,6,1603,9618,0,0,0,0,0,0,1,1,0
1,On Time,0,3,5,12,2722,32664,0,1,0,0,0,0,1,1,0
1,On Time,0,2,4,9,1682,15138,0,0,1,0,0,0,1,1,0
1,On Time,0,2,3,54,3608,194832,1,0,0,0,1,0,1,0,0
1,On Time,0,5,3,51,3476,177276,0,0,0,1,0,0,1,0,1
1,On Time,0,5,5,62,3744,232128,0,0,0,0,1,0,1,0,1
1,On Time,0,5,4,23,1785,41055,0,0,0,0,0,0,1,0,1
1,On Time,0,1,3,2,3873,7746,0,1,0,0,0,0,1,0,1
1,On Time,0,1,3,34,1773,60282,1,0,1,0,0,0,1,1,0
1,On Time,0,5,4,56,1141,63896,0,0,0,0,1,1,0,0,1
1,On Time,0,5,6,38,2359,89642,0,0,0,1,0,1,0,0,1
1,On Time,0,1,3,47,1193,56071,1,0,0,0,1,1,0,0,1
1,On Time,0,2,5,40,1238,49520,1,0,0,0,0,1,0,1,0
1,On Time,0,3,3,51,2173,110823,0,1,0,0,0,1,0,0,1
1,On Time,0,1,5,2,3490,6980,0,0,1,0,0,1,0,1,0
1,On Time,0,5,4,22,2015,44330,0,0,0,0,1,1,0,0,1
1,On Time,0,5,5,8,3257,26056,0,0,0,1,0,1,0,0,1
1,On Time,0,1,6,22,3537,77814,0,0,0,0,1,1,0,0,0
1,On Time,0,2,3,26,3103,80678,0,0,0,0,0,1,0,0,0
1,On Time,0,4,2,19,1900,36100,0,1,0,0,0,1,0,1,0
1,On Time,0,3,4,43,3498,150414,0,0,1,0,0,1,0,1,0
1,On Time,0,1,3,39,1838,71682,1,0,0,0,1,1,0,0,1
1,On Time,0,2,3,61,2188,133468,1,0,0,1,0,1,0,1,0
1,On Time,0,4,4,32,1774,56768,0,0,0,0,1,1,0,0,1
1,On Time,0,3,2,17,1897,32249,0,0,0,0,0,1,0,0,0
1,On Time,0,4,4,12,3359,40308,0,1,0,0,0,1,0,0,1
1,On Time,0,3,3,24,3702,88848,0,0,1,0,0,1,0,0,0
1,On Time,0,4,4,33,2701,89133,0,0,0,0,1,1,0,0,1
1,On Time,0,3,3,42,1707,71694,0,0,0,1,0,1,0,0,1
1,On Time,0,3,4,35,1512,52920,0,0,0,0,1,1,0,1,0
1,On Time,0,5,4,40,3200,128000,0,0,0,0,0,1,0,1,0
1,On Time,0,3,3,46,2962,136252,0,1,0,0,0,0,0,1,0
1,On Time,0,2,4,47,1434,67398,1,0,1,0,0,0,0,1,0
1,On Time,0,1,3,46,1886,86756,1,0,0,0,1,0,0,1,0
1,On Time,0,5,5,42,1642,68964,0,0,0,1,0,0,0,0,0
1,On Time,0,4,5,6,3592,21552,0,0,0,0,1,0,0,1,0
1,On Time,0,4,2,47,3792,178224,0,0,0,0,0,0,0,0,1
1,On Time,0,4,3,8,1567,12536,0,1,0,0,0,0,0,0,1
1,On Time,0,3,5,51,2917,148767,0,0,1,0,0,0,0,0,1
1,On Time,0,5,3,52,3519,182988,0,0,0,0,1,0,0,0,1
1,On Time,0,4,3,8,1145,9160,0,0,0,1,0,0,0,1,0
1,On Time,0,3,2,52,2073,107796,0,0,0,0,1,0,0,0,1
1,On Time,0,4,5,11,3373,37103,0,0,0,0,0,0,0,1,0
1,On Time,0,4,5,3,3301,9903,0,1,0,0,0,0,0,1,0
1,On Time,0,3,3,7,3311,23177,0,0,1,0,0,0,0,0,0
1,On Time,0,3,2,28,3514,98392,0,0,0,0,1,0,0,0,1
1,On Time,0,2,4,15,1489,22335,0,0,0,1,0,0,0,0,1
1,On Time,0,2,5,32,3785,121120,1,0,0,0,1,0,0,0,1
1,On Time,0,1,3,34,3299,112166,1,0,0,0,0,0,0,0,1
1,On Time,0,5,2,17,1764,29988,0,1,0,0,0,0,0,0,0
1,On Time,0,2,3,17,1673,28441,0,0,1,0,0,0,0,0,1
1,On Time,0,3,3,14,2164,30296,0,0,0,0,1,0,0,1,0
1,On Time,0,3,3,39,2449,95511,0,0,0,1,0,0,0,0,1
1,On Time,0,3,4,52,3578,186056,0,0,0,0,1,0,1,1,0
1,On Time,0,1,3,20,1940,38800,0,0,0,0,0,0,1,1,0
1,On Time,0,2,5,19,2526,47994,0,1,0,0,0,0,1,1,0
1,On Time,0,3,3,35,2988,104580,0,0,1,0,0,0,1,0,1
1,On Time,0,5,4,18,2969,53442,0,0,0,0,1,0,1,0,1
1,On Time,0,2,2,3,3416,10248,0,0,0,1,0,0,1,0,1
1,On Time,0,1,4,63,1901,119763,1,0,0,0,1,0,1,1,0
1,On Time,0,4,3,46,3108,142968,0,0,0,0,0,0,1,0,1
1,On Time,0,3,4,22,1745,38390,0,1,0,0,0,0,1,1,0
1,On Time,0,2,4,54,3706,200124,1,0,1,0,0,0,1,1,0
1,On Time,0,2,4,1,1063,1063,0,0,0,0,1,0,1,1,0
1,On Time,0,1,4,40,2225,89000,1,0,0,1,0,0,1,0,1
1,On Time,0,2,3,43,2096,90128,1,0,0,0,1,0,1,0,1
1,On Time,0,2,3,15,1992,29880,0,0,0,0,0,0,1,1,0
1,On Time,0,5,2,29,3894,112926,0,1,0,0,0,0,1,0,1
1,On Time,0,3,3,21,3342,70182,0,0,1,0,0,0,1,1,0
1,On Time,0,2,4,22,3024,66528,0,0,0,0,1,0,1,0,1
1,On Time,0,5,2,61,1313,80093,0,0,0,1,0,0,1,0,1
1,On Time,0,5,5,27,3039,82053,0,0,0,0,1,0,1,0,1
1,On Time,0,3,3,48,1369,65712,0,0,0,0,0,0,1,0,1
1,On Time,0,3,3,8,2334,18672,0,1,0,0,0,0,1,0,1
1,On Time,0,2,3,59,1307,77113,1,0,1,0,0,0,1,0,0
1,On Time,0,5,3,4,3496,13984,0,0,0,0,1,0,1,0,1
1,On Time,0,1,3,3,2497,7491,0,0,0,1,0,0,1,0,1
1,On Time,0,2,3,59,1933,114047,1,0,0,0,1,0,1,0,1
1,On Time,0,1,4,51,2669,136119,1,0,0,0,0,0,1,0,1
1,On Time,0,3,3,55,3047,167585,0,1,0,0,0,0,1,0,1
1,On Time,0,2,3,2,2176,4352,0,0,1,0,0,0,1,0,1
1,On Time,0,2,3,46,3174,146004,1,0,0,0,1,0,1,0,1
1,On Time,0,3,5,49,2581,126469,0,0,0,1,0,0,1,0,0
1,On Time,0,1,3,61,3280,200080,1,0,0,0,1,0,1,1,0
1,On Time,0,3,4,62,2236,138632,0,0,0,0,0,0,1,1,0
1,On Time,0,4,3,31,1540,47740,0,1,0,0,0,0,1,0,1
1,On Time,0,5,4,34,2821,95914,0,0,1,0,0,0,1,1,0
1,On Time,0,1,4,1,1464,1464,0,0,0,0,1,0,1,0,1
1,On Time,0,3,6,32,1367,43744,0,0,0,1,0,0,1,0,1
1,On Time,0,4,3,44,1218,53592,0,0,0,0,1,0,1,0,1
1,On Time,0,3,4,58,2135,123830,0,0,0,0,0,0,1,0,1
1,On Time,0,1,3,52,1125,58500,1,1,0,0,0,0,1,1,0
1,On Time,0,3,4,58,3665,212570,0,0,1,0,0,0,1,1,0
1,On Time,0,4,4,54,1203,64962,0,0,0,0,1,0,1,1,0
1,On Time,0,5,4,48,1819,87312,0,0,0,1,0,0,1,1,0
1,On Time,0,1,3,34,1967,66878,1,0,0,0,1,0,1,0,0
1,On Time,0,4,4,60,3145,188700,0,0,0,0,0,0,1,0,0
1,On Time,0,4,4,11,1224,13464,0,1,0,0,0,0,1,0,1
1,On Time,0,4,3,43,1198,51514,0,0,1,0,0,0,1,0,1
1,On Time,0,2,4,20,1387,27740,0,0,0,0,1,0,1,0,1
1,On Time,0,3,4,61,2207,134627,0,0,0,1,0,0,1,1,0
1,On Time,0,5,4,18,2404,43272,0,0,0,0,1,0,1,0,1
1,On Time,0,4,5,20,2212,44240,0,0,0,0,0,0,1,0,0
1,On Time,0,1,4,33,1049,34617,1,1,0,0,0,0,1,0,1
1,On Time,0,5,5,18,1066,19188,0,0,1,0,0,0,1,0,0
1,On Time,0,3,5,8,3231,25848,0,0,0,0,1,0,1,0,1
1,On Time,0,1,4,64,1834,117376,1,0,0,1,0,0,1,0,1
1,On Time,0,5,3,13,3891,50583,0,0,0,0,1,0,1,1,0
1,On Time,0,5,2,50,3859,192950,0,0,0,0,0,0,1,1,0
1,On Time,0,1,4,28,1528,42784,0,1,0,0,0,0,1,1,0
1,On Time,0,4,3,6,3788,22728,0,0,1,0,0,0,1,1,0
1,On Time,0,1,4,51,1293,65943,1,0,0,0,1,0,1,0,1
1,On Time,0,3,4,65,3578,232570,0,0,0,1,0,0,1,1,0
1,On Time,0,2,3,54,3142,169668,1,0,0,0,1,0,1,0,0
1,On Time,0,2,5,51,3402,173502,1,0,0,0,0,0,1,1,0
1,On Time,0,2,4,38,3022,114836,1,1,0,0,0,0,1,0,0
1,On Time,0,1,6,23,1442,33166,0,0,1,0,0,0,1,0,1
1,On Time,0,5,4,19,2616,49704,0,0,0,0,1,0,1,1,0
1,On Time,0,1,3,27,1022,27594,0,0,0,1,0,0,1,0,1
1,On Time,0,2,3,63,2143,135009,1,0,0,0,1,0,1,1,0
1,On Time,0,3,4,55,1539,84645,0,0,0,0,0,0,1,1,0
1,On Time,0,3,2,56,1491,83496,0,1,0,0,0,0,1,1,0
1,On Time,0,1,3,6,1361,8166,0,0,1,0,0,0,1,1,0
1,On Time,0,3,5,61,2118,129198,0,0,0,0,1,0,1,1,0
1,On Time,0,4,3,56,3765,210840,0,0,0,1,0,0,1,1,0
1,On Time,0,3,3,61,2298,140178,0,0,0,0,1,0,1,0,1
1,On Time,0,2,6,38,3171,120498,1,0,0,0,0,0,1,0,1
1,On Time,0,4,3,59,2939,173401,0,1,0,0,0,0,1,1,0
1,On Time,0,4,4,2,1087,2174,0,0,1,0,0,0,1,1,0
1,On Time,0,2,3,64,1280,81920,1,0,0,0,1,0,1,0,1
1,On Time,0,1,4,14,2437,34118,0,0,0,1,0,0,1,1,0
1,On Time,0,3,4,58,3617,209786,0,0,0,0,1,0,1,0,1
1,On Time,0,4,6,23,1734,39882,0,0,0,0,0,0,1,1,0
1,On Time,0,2,4,60,1107,66420,1,1,0,0,0,0,1,0,0
1,On Time,0,2,4,53,1185,62805,1,0,1,0,0,0,1,0,1
1,On Time,0,2,5,1,1622,1622,0,0,0,0,1,0,1,0,0
1,On Time,0,3,4,2,3962,7924,0,0,0,1,0,0,1,0,1
1,On Time,0,4,5,54,1635,88290,0,0,0,0,1,0,1,1,0
1,On Time,0,4,3,13,1158,15054,0,0,0,0,0,0,1,0,1
1,On Time,0,2,3,48,3370,161760,1,1,0,0,0,0,1,0,1
1,On Time,0,2,5,12,2933,35196,0,0,1,0,0,0,1,0,1
1,On Time,0,1,3,19,1898,36062,0,0,0,0,1,0,1,0,0
1,On Time,0,5,4,4,2725,10900,0,0,0,1,0,0,1,1,0
1,On Time,0,3,2,63,2896,182448,0,0,0,0,1,0,1,1,0
1,On Time,0,1,3,61,1844,112484,1,0,0,0,0,0,1,1,0
1,On Time,0,1,3,10,3606,36060,0,1,0,0,0,0,1,0,1
1,On Time,0,4,4,23,1058,24334,0,0,1,0,0,1,0,1,0
1,On Time,0,3,5,13,1056,13728,0,0,0,0,1,1,0,1,0
1,On Time,0,1,5,9,1483,13347,0,0,0,1,0,1,0,1,0
1,On Time,0,3,5,5,1718,8590,0,0,0,0,1,1,0,1,0
1,On Time,0,4,4,36,2995,107820,0,0,0,0,0,1,0,0,1
1,On Time,0,2,3,22,1247,27434,0,1,0,0,0,1,0,0,1
1,On Time,0,5,4,34,3784,128656,0,0,1,0,0,1,0,1,0
1,On Time,0,3,3,17,3230,54910,0,0,0,0,1,1,0,0,1
1,On Time,0,2,5,37,2608,96496,1,0,0,1,0,1,0,0,0
1,On Time,0,1,3,33,2782,91806,1,0,0,0,1,1,0,1,0
1,On Time,0,1,5,62,1945,120590,1,0,0,0,0,1,0,1,0
1,On Time,0,2,3,38,2108,80104,1,1,0,0,0,1,0,0,1
1,On Time,0,3,4,1,3982,3982,0,0,1,0,0,1,0,0,1
1,On Time,0,3,3,46,3594,165324,0,0,0,0,1,1,0,0,1
1,On Time,0,4,5,10,2538,25380,0,0,0,1,0,1,0,0,0
1,On Time,0,2,3,39,3189,124371,1,0,0,0,1,1,0,0,1
1,On Time,0,5,4,6,2616,15696,0,0,0,0,0,1,0,1,0
1,On Time,0,4,4,1,2761,2761,0,1,0,0,0,1,0,0,1
1,On Time,0,5,4,15,2457,36855,0,0,1,0,0,1,0,1,0
1,On Time,0,4,6,31,1689,52359,0,0,0,0,1,1,0,1,0
1,On Time,0,3,3,56,1618,90608,0,0,0,1,0,1,0,0,1
1,On Time,0,1,3,52,2312,120224,1,0,0,0,1,1,0,0,0
1,On Time,0,3,4,54,2487,134298,0,0,0,0,0,0,0,0,1
1,On Time,0,4,3,39,2651,103389,0,1,0,0,0,0,0,0,1
1,On Time,0,4,4,58,1038,60204,0,0,1,0,0,0,0,0,1
1,On Time,0,5,4,29,1262,36598,0,0,0,0,1,0,0,0,0
1,On Time,0,5,5,34,3455,117470,0,0,0,1,0,0,0,0,0
1,On Time,0,2,4,17,3844,65348,0,0,0,0,1,0,0,1,0
1,On Time,0,2,4,6,3625,21750,0,0,0,0,0,0,0,1,0
1,On Time,0,5,4,63,3516,221508,0,1,0,0,0,0,0,0,0
1,On Time,0,2,5,15,1314,19710,0,0,1,0,0,0,0,1,0
1,On Time,0,5,3,37,1266,46842,0,0,0,0,1,0,0,1,0
1,On Time,0,4,5,60,1034,62040,0,0,0,1,0,0,0,1,0
1,On Time,0,5,5,42,1384,58128,0,0,0,0,1,0,0,0,0
1,On Time,0,1,4,17,3544,60248,0,0,0,0,0,0,0,1,0
1,On Time,0,3,3,19,2182,41458,0,1,0,0,0,0,0,0,1
1,On Time,0,4,4,36,2684,96624,0,0,1,0,0,0,0,1,0
1,On Time,0,1,4,63,1215,76545,1,0,0,0,1,0,0,1,0
1,On Time,0,1,5,20,1110,22200,0,0,0,1,0,0,0,0,1
1,On Time,0,5,3,16,1422,22752,0,0,0,0,1,0,0,1,0
1,On Time,0,3,4,23,2376,54648,0,0,0,0,0,0,0,0,1
1,On Time,0,5,6,31,1037,32147,0,1,0,0,0,0,0,0,0
1,On Time,0,1,6,36,2536,91296,1,0,1,0,0,0,0,0,1
1,On Time,0,2,4,43,3730,160390,1,0,0,0,1,0,0,0,1
1,On Time,0,4,3,35,3299,115465,0,0,0,1,0,0,1,1,0
1,On Time,0,2,4,47,3764,176908,1,0,0,0,1,0,1,1,0
1,On Time,0,1,5,18,3806,68508,0,0,0,0,0,0,1,1,0
1,On Time,0,4,2,60,1787,107220,0,1,0,0,0,0,1,0,0
1,On Time,0,5,3,53,3670,194510,0,0,1,0,0,0,1,0,1
1,On Time,0,3,3,5,2713,13565,0,0,0,0,1,0,1,1,0
1,On Time,0,1,4,25,1152,28800,0,0,0,1,0,0,1,1,0
1,On Time,0,1,7,38,1372,52136,1,0,0,0,1,0,1,1,0
1,On Time,0,4,3,23,1527,35121,0,0,0,0,0,0,1,0,1
1,On Time,0,1,3,21,3120,65520,0,1,0,0,0,0,1,0,0
1,On Time,0,2,4,39,2066,80574,1,0,1,0,0,0,1,0,1
1,On Time,0,3,3,16,2466,39456,0,0,0,0,1,0,1,0,1
1,On Time,0,3,4,64,1910,122240,0,0,0,1,0,0,1,0,1
1,On Time,0,1,4,15,1391,20865,0,0,0,0,1,0,1,0,0
1,On Time,0,3,5,47,3519,165393,0,0,0,0,0,0,1,0,0
1,On Time,0,1,4,39,2935,114465,1,1,0,0,0,0,1,1,0
1,On Time,0,5,4,44,3218,141592,0,0,1,0,0,0,1,1,0
1,On Time,0,3,4,43,3462,148866,0,0,0,0,1,0,1,0,0
1,On Time,0,3,5,12,1018,12216,0,0,0,1,0,0,1,1,0
1,On Time,0,4,3,54,1648,88992,0,0,0,0,1,0,1,1,0
1,On Time,0,3,5,2,1682,3364,0,0,0,0,0,0,1,1,0
